TABLE_NAME 表中文名称
T_ZH_BDJYH_PJBG 精益化评价报告表
T_ZH_BDJYH_PJSB 评价设备表
T_ZH_BDJYH_PJXM 评价项目表
T_ZH_BDJYH_PJZQGZ 评价周期规则表
T_ZH_BDJYH_ZGQK 整改情况表
T_ZH_BDJYH_PJMB 评价模板表
T_ZH_BDJYH_ZGRZ 整改日志表
T_ZH_BDJYH_PJWCQK 评价完成情况表
T_ZH_ZTJX_BDPJRW 变电评价任务表
T_ZH_BDJYH_PJXMJG 评价项目结果表
T_ZH_BDJYH_PJXX 评价小项表
T_ZH_BDJYH_PJXXJG 评价小项结果表
T_ZH_BDJYH_PJXZ 评价细则表
T_ZH_BDJYH_PJZJ 评价专家表
T_ZH_ZTJX_BDSBBJPJJG 变电设备部件评价结果表
T_ZH_BDJYH_SBLXDFJG 设备类型得分结果表
T_ZH_BDJYH_SYFW 适用范围表
T_ZH_ZTJX_BDSBJCJY 变电设备决策建议表
T_ZH_ZTJX_BDSBPJBG 变电设备评价报告表
T_ZH_BDJYH_ZJRW 专家任务表
T_ZH_BZQX_FLYJ 标准缺陷_分类依据表
T_ZH_ZTJX_BDSBZXZT 变电设备最新状态表
T_ZH_BZQX_SBFCMS 标准缺陷_设备分层描述表
T_ZH_ZTJX_BDYJJL 变电预警记录表
T_ZH_ZTJX_JXJC 检修决策表
T_ZH_ZTJX_PDPJRW 配电评价任务表
T_ZH_DXGL_DXXMJYZB_SJBL 大修项目建议主表临时表
T_ZH_DXGL_DXXMJYZB_SJZL_ZB 数据治理主表
T_ZH_DXGL_XXJDGZGMTJB 大修形象进度改造规模统计表
T_ZH_DXGL_XXJDXMYYZTJB 大修形象进度项目与投资统计表
T_ZH_DXGL_XXJDXMYZTZGZG 大修形象进度项目与投资直供直管表
T_ZH_ZTJX_PDSBJCJY 配电设备决策建议表
T_ZH_ZTJX_PDSBPJBG 配电设备评价报告表
T_ZH_GYSPJ_BJLX 部件类型表
T_ZH_GYSPJ_DZBZQX 导则标准缺陷关联表
T_ZH_GYSPJ_GGDM 公共代码表
T_ZH_ZTJX_PDSBZXZT 配电设备最新状态表
T_ZH_GYSPJ_GYSCJGLB 供应商厂家关联表
T_ZH_GYSPJ_GYSYCJGLXX 供应商与生产厂家关联信息表
T_ZH_ZTJX_PDYJJL 配电预警记录表
T_ZH_ZTJX_PDZTLZXPJJG 配电状态量最新评价结果表
T_ZH_ZTJX_PJRWLX 评价任务类型表
T_ZH_GYSPJ_PJBJ 评价部件表
T_ZH_GYSPJ_PJDZ 评价导则表
T_ZH_GYSPJ_PJDZDYSJ 评价导则对应数据表
T_ZH_ZTJX_SDPJRW 输电评价任务表
T_ZH_ZTJX_SDSBBJPJJG 输电设备部件评价结果表
T_ZH_ZTJX_SDSBJCJY 输电设备决策建议表
T_ZH_ZTJX_SDYJJL 输电预警记录表
T_ZH_GYSPJ_PJXD 供应商评价细度表
T_ZH_GYSPJ_PJXX 供应商评价信息表
T_ZH_GYSPJ_PJXX_TEMP 供应商评价信息中间表
T_ZH_ZTJX_SDZTLPJJG 输电状态量评价结果表
T_ZH_ZTJX_SDZTLZXPJJG 输电状态量最新评价结果表
T_ZH_GYSPJ_PWPJXX 配网供应商评价信息表
T_ZH_ZTJX_TGYYJJL 特高压预警记录表
T_ZH_GYSPJ_SBLXYPJDZGLB 设备类型与评价导则关联表
T_ZH_GYSPJ_SBSMXSWH 设备寿命系数维护表
T_ZH_GYSPJ_SHFWXX 售后服务信息表
T_ZH_GYSPJ_TSJL 投诉记录表
T_ZH_GYSPJ_TZJYTJJG 供应商台账检验统计结果表
T_ZH_ZTJX_TGYZTLPJJG 特高压状态量评价结果表
T_ZH_GYSPJ_ZLSJBZSJ 质量事件标准数据表
T_ZH_GYSPJ_ZLSJGL 评价记录-质量事件关联表
T_ZH_GYSPJ_ZLSJJSYY 质量事件技术原因表
T_ZH_ZTJX_TGYZXZT 特高压设备最新状态表
T_ZH_ZTJX_ZLPJRW 评价任务表
T_JSJD_SJZFP_SSJL 技术监督实施再分配实施记录表
T_ZH_GYSPJ_ZTLFZ 状态量分组表
T_ZH_GYSPJ_ZTLMX 状态量模型表
T_JSJD_SJZFP_TMJL 技术监督实施再分配条目表
T_ZH_HW_GGDM 红外公共代码表
T_ZH_HW_PDYJ 判断依据表
T_ZH_JGDXBB_DLTDGDJH 技改大修报表电缆停电管道计划表
T_ZH_JGDXBB_PDZYZJB 配电专业统计表 表
T_ZH_JGDXBB_XLXMTJB 技改大修报表项目类型调整表
T_JSJD_USER_LOCEXT 技术监督人员表
T_ZH_JGDX_DEPT 技改大修专用部门表
T_ZH_JGDX_DMB 技改大修公共代码表 表
T_ZH_JGDX_EFILE_LOG 技改大修与OMS发送E文件日志表
T_ZH_JGDX_EFILE_XMXX 技改大修与OMS发送E文件项目信息表
T_ZH_JGDX_FJXXTB 附件信息同步表
T_ZH_JGDX_FJZLZB 技改大修附件资料子表
T_YJ_DWYJ_BZHZY_BZK_GGML 标准库_公共目录表
T_ZH_JGDX_GZGMZB 技改大修改造规模子表
T_ZH_JGDX_IN_TAB 技改大修总部网省表映射关系表
T_ZH_JGDX_IN_TAB_COL 技改大修总部网省表字段映射关系表
T_YJ_DWYJ_BZHZY_BZK_GXHJ 标准库_工序环节表
T_ZH_JGDX_JYHPJBZ 技改大修精益化评价标准主表
T_ZH_JGDX_JYHPJBZGZ 技改大修精益化评价标准从表-指标详细规则表
T_ZH_JGDX_JYHPJ_RWFKQKB 技改大修精益化评价任务反馈情况表
T_ZH_JGDX_KBQD 技改大修库表和界面映射表
T_YJ_DWYJ_BZHZY_BZK_GXYQ 标准库_工序要求表
T_YJ_DWYJ_BZHZY_BZK_JBXX 标准库_基本信息表
T_ZH_JGDX_LXYJYZLX 立项依据原则类型表
T_YJ_DWYJ_BZHZY_BZK_ML 标准库_目录表
T_YJ_DWYJ_BZHZY_BZK_WXD 标准库_危险点表
T_YJ_DWYJ_BZHZY_FB_AQFXBS 范本_安全风险辨识表
T_YJ_DWYJ_BZHZY_FB_GXHJ 工序环节表
T_ZH_JGDX_SCJSGZZDTJB 十三五”生产技术改造重点统计表
T_YJ_DWYJ_BZHZY_FB_GXYQ 范本_工序要求表
T_YJ_DWYJ_BZHZY_FB_JBXX 范本_基本信息表
T_ZH_JGDX_SEND_1 技改大修数据交换任务主表
T_ZH_JGDX_SEND_2 技改大修数据交换任务子表
T_ZH_JGDX_SEND_3 技改大修数据交换任务数据明细表
T_ZH_JGDX_SHQY_ZJB 数据迁移主键表
T_ZH_JGDX_SKYB 检二三跨月报表
T_ZH_JGDX_SKYB_SKYHGZZL 2018年三跨隐患改造治理情况统计表
T_ZH_JGDX_TCGZJXDXZB 技改大修退出/改造/检修对象子表
T_ZH_JGDX_XMBB 项目版本表
T_ZH_JGDX_XMGL_DAGL 档案文件管理表
T_ZH_JGDX_XMGL_JD 项目进度管理-项目各个阶段的实际时间的维护表 表
T_YJ_DWYJ_BZHZY_FB_ML 范本_目录表
T_ZH_JGDX_XMGL_XMDA 项目档案归档管理表
T_ZH_JGDX_XMGL_ZLSC 项目质量审查管理表
T_YJ_DWYJ_BZHZY_FB_QTYS 范本_其他要素表
T_ZH_JGDX_YJCX 技改大修查询统计一键查询表
T_YJ_DWYJ_BZHZY_FB_XSBZ 范本_巡视标准表
T_ZH_JGGH_KKXZBCXFX 十三五生产技术改造可靠性指标成效分析表
T_ZH_JGGH_ZBZBCXFX 规划指标查询分析表
T_ZH_JGGL_FXTZZB 技改大修分年度投资计划子表
T_YJ_DWYJ_BZHZY_FB_ZYNR 范本_作业内容表
T_YJ_DWYJ_BZHZY_ZYWB_AQFXBS 作业文本_安全风险辨识表
T_YJ_DWYJ_BZHZY_ZYWB_BCAQCS 作业文本_根据现场情况需补充的安全措施表
T_YJ_DWYJ_BZHZY_ZYWB_GXHJ 工序环节表
T_YJ_DWYJ_BZHZY_ZYWB_GXYQ 作业文本_工序要求表
T_ZH_JGGL_XXJDGZCXTJB 技改形象进度改造成效统计表
T_ZH_JGGL_XXJDGZGMTJB 技改形象进度改造规模统计表
T_ZH_JGGL_XXJDXMTZTJB 技改形象进度项目与投资统计表
T_ZH_JGGL_XXJDXMYZTZGZG 技改形象进度项目与投资直供直管表
T_ZH_JGLG_GZQDZB 零购项目-购置清单子表
T_ZH_JGLG_LGJYZB 零购项目建议主表
T_ZH_JSJD_BDZBXGCZWTFX 变电站不锈钢材质分析问题表
T_ZH_JSJD_BDZJDTTFCHDWT 变电站接地体涂覆层厚度问题表
T_YJ_DWYJ_BZHZY_ZYWB_JBXX 作业文本基本信息表
T_ZH_JSJD_FKD 反馈单表
T_ZH_JSJD_GCTZMBWH 工程台账模板维护表
T_ZH_JSJD_GGDM 技术监督公共代码表
T_YJ_DWYJ_BZHZY_ZYWB_JYXM 检验项目-作业文本表
T_ZH_JSJD_GLKGDYCCHWT 隔离开关镀银层测厚问题表
T_ZH_JSJD_HWMFJGXXTCHWT 户外密封机构箱箱体测厚问题表
T_YJ_DWYJ_BZHZY_ZYWB_QTYS 其他-作业文本表
T_ZH_JSJD_JDGWZZ 监督岗位职责表
T_ZH_JSJD_JDHDXZGL 监督细则-活动表
T_ZH_JSJD_JDHDZJGL 监督专家-活动表
T_ZH_JSJD_JDWTB 监督实施问题表
T_ZH_JSJD_JDWTBZK 监督问题标准库表
T_ZH_JSJD_JSJDBZ 技术监督标准表
T_ZH_JSJD_JSJDNB 技术监督年报表
T_YJ_DWYJ_BZHZY_ZYWB_RWFJ 作业文本_任务分解表
T_ZH_JSJD_JSJDW 技术监督网表
T_ZH_JSJD_JSJDWJG 技术监督网架构表
T_ZH_JSJD_JSJDWLRY 技术监督网络人员表
T_ZH_JSJD_JSJDYB 技术监督月报表
T_ZH_JSJD_JSJDZJ 技术监督专家表
T_ZH_JSJD_JSZYYB 金属专业月报表
T_ZH_JSJD_KGGCTDYCHDWT 开关柜触头镀银层厚度问题表
T_YJ_DWYJ_BZHZY_ZYWB_RYFG 作业文本_人员分工表
T_YJ_DWYJ_BZHZY_ZYWB_SJQM 作业文本_三交签名表
T_ZH_JSJD_PJXM 评价项目表
T_ZH_JSJD_PJXZ 评价细则表
T_YJ_DWYJ_BZHZY_ZYWB_SYML 作业文本私有目录表
T_ZH_JSJD_SBTZB 技术监督标准表
T_ZH_JSJD_SBTZMBWH 设备台账模板维护表
T_ZH_JSJD_SKXLNZXJYJZLWT 三跨线路耐张线夹压接质量问题表
T_YJ_DWYJ_BZHZY_ZYWB_WXD 作业文本_危险点表
T_YJ_DWYJ_BZHZY_ZYWB_XSBZ 作业文本_巡视标准表
T_ZH_JSJD_SYFW 技术监督适用范围表
T_ZH_JSJD_WLHDJL 网络活动记录表
T_YJ_DWYJ_BZHZY_ZYWB_XSK_XSRW 作业文本_巡视卡_巡视任务表
T_ZH_JSJD_XZWSJY 细则完善建议表
T_ZH_JSJD_ZHJSJDYB 综合技术监督月报表
T_ZH_JSJD_ZXGZFB 专项工作附表
T_ZH_PWBZQX_FLYJ 标准缺陷_配网分类依据表
T_YJ_DWYJ_BZHZY_ZYWB_YSJL 作业文本_验收记录表
T_ZH_PWBZQX_SBFCMS 标准缺陷_配网设备分层描述表
T_ZH_WGDY_DRQSBL 并联电抗器月度报表设备完好率可用率表
T_YJ_DWYJ_BZHZY_ZYWB_ZYNR 作业文本_作业内容表
T_YJ_DWYJ_BZHZY_ZYWB_ZYZYSX 作业文本_作业注意事项表
T_ZH_YJJX_DSZBBB 地市指标版本表
T_ZH_YJJX_DSZBFL 地市级指标分类表
T_ZH_YJJX_DSZBJGHZ 地市指标结果汇总表
T_ZH_YJJX_DSZBSJXSBJG 地市指标指标数据项上报结果表
T_ZH_YJJX_DSZBWH 地市级指标维护表
T_ZH_YJJX_DSZBZXJG 地市级指标最新结果表
T_YJ_DWYJ_DDZY_CLCK_JYDBC 绝缘斗臂车表
T_ZH_YJJX_GGDM 运检绩效公共代码公共代码表
T_ZH_YJJX_GSZXRZ 公式执行日志表
T_YJ_DWYJ_DDZY_CLCK_PLZYC 旁路作业车表
T_ZH_YJJX_JCSJXSBJGFORDS 地市基础数据项上报表
T_ZH_YJJX_JCSJXZXJG 基础数据项最新结果表
T_ZH_YJJX_JSX 计算项表
T_ZH_YJJX_JSXZXJG 计算项最新结果表
T_ZH_YJJX_SGSJSXDB 省公司计算项对比表
T_ZH_YJJX_SGSZBDB 省公司指标对比表
T_ZH_YJJX_SJXHZGZ 数据项汇总规则表
T_ZH_YJJX_ZBBB 指标版本表
T_ZH_YJJX_ZBFL 指标分类表
T_ZH_YJJX_ZBGSTX 运检绩效指标公式图形表
T_YJ_YWZH_BDDX 保电对象表
T_YJ_YWZH_BDZT 保电状态表
T_ZH_YJJX_ZBWH 指标维护表
T_ZH_YJJX_ZBZXJG 指标最新结果表
T_ZH_ZHBB_DWSB 报表单位上报信息表
T_ZH_ZQGL_GQJYQYBZQ 工器具仪器仪表周期表
T_ZH_ZQGL_GQJYQYBZQMB 工器具仪器仪表周期模板表
T_ZH_ZQGL_MBJL 周期模板表
T_ZH_ZQGL_MBXQ 周期模板详情表
T_YJ_YWZH_BGDRWD 保供电任务单表
T_ZH_ZTJCALK_ALJL 案例记录表
T_ZH_ZTJCALK_GGDM 状态监测案例库公共代码表
T_YJ_ZXGL_FX_BDZTYHF 变电站停运与恢复信息表
T_YJ_ZXGL_FX_FXZBXX 防汛值班信息表
T_ZH_ZTJX_BDPJRWBGGL 变电评价任务报告关联表
T_YJ_ZXGL_FX_GTJXLSSHF 杆塔及线路受损及恢复信息表
T_YJ_ZXGL_FX_QXRYJCL 抢修人员及车辆信息表
T_YJ_ZXGL_FX_SKJBXX 水库信息表
T_YJ_ZXGL_FX_SKSWXX 水库水位信息表
T_YJ_ZXGL_FX_SKXXSW 水库汛限水位表
T_ZH_ZTJX_BDZTLBGGL 变电状态量报告关联表
T_ZH_ZTJX_BDZTLPJJG 变电状态量评价结果表
T_ZH_ZTJX_BDZTLSJGLB 变电状态量数值关联表
T_ZH_ZTJX_BDZTLZCCB 状态量值储存表
T_ZH_ZTJX_BDZTLZXPJJG 变电状态量最新评价结果表
T_ZH_ZTJX_BJBB 部件版本表
T_ZH_ZTJX_BJLX 部件类型表
T_ZH_ZTJX_DWSBNDZTJXJH 电网设备状态检修计划年度计划表
T_ZH_ZTJX_DZZL 导则种类表
T_ZH_ZTJX_DZZLZTLGL 导则种类状态量关联表
T_ZH_ZTJX_FZFX_FALCODE 辅助分析故障编码表
T_ZH_ZTJX_FZFX_FXFF 辅助分析分析方法表
T_ZH_ZTJX_FZPJQK 分站评价情况表
T_ZH_ZTJX_GGDM 状态检修公共代码表
T_ZH_ZTJX_INFLOG 状态检修接口日志表
T_ZH_ZTJX_JGPJBZ 间隔评价标准表
T_ZH_ZTJX_JKXLZTLXZJG 架空线路状态量修正结果表
T_ZH_ZTJX_JKXLZTLXZJGMX 架空线路状态量修正结果明细表
T_YJ_ZXGL_FX_TDTQJYH 停电台区及用户信息表
T_YJ_ZXGL_FX_XLTYHF 线路停运与恢复信息表
T_ZH_GYSPJ_GYS 供应商表
T_ZH_GYSPJ_GZXX 故障信息表
T_ZH_GYSPJ_JJSJ 降级事件表
T_ZH_ZTJX_JZXQX_LCSHB 家族性缺陷流程审核表
T_ZH_GYSPJ_PDYJ 判断依据表
T_ZH_ZTJX_PDPJRWBGGL 配电评价任务报告关联表
T_ZH_ZTJX_PDSBBJPJJG 配电设备部件评价结果表
T_ZH_GYSPJ_PJJBDYJBSJ 评价级别对应基本数据表
T_ZH_GYSPJ_PJJL 评价记录表
T_ZH_GYSPJ_PJQXGL 评价缺陷关联表
T_ZH_ZTJX_PDYJ 判断依据表
T_ZH_GYSPJ_PJSBXX 评价设备信息表
T_ZH_ZTJX_PDZTLBGGL 配电状态量报告关联表
T_ZH_ZTJX_PDZTLPJJG 配电状态量评价结果表
T_ZH_ZTJX_PDZTLSJGLB 配电状态量数值关联表
T_ZH_ZTJX_PDZTLZCCB 配电状态量值储存表
T_ZH_GYSPJ_PJZQ 评价周期表
T_ZH_ZTJX_PJBJ 评价部件表
T_ZH_ZTJX_PJDZ 评价导则表
T_ZH_ZTJX_PJGZ 评价规则表
T_ZH_GYSPJ_PWPJJL 配网评价记录表
T_ZH_ZTJX_PWSBZTPJQK 配网设备状态评价情况表
T_ZH_ZTJX_PWZHBGPJBGGL 配网综合报告评价报告关联表
T_ZH_GYSPJ_QXJL 供应商评价缺陷记录表
T_ZH_ZTJX_SBLXYPJDZGLB 设备类型与评价导则关联表
T_ZH_ZTJX_SBZTJXZHBG 设备状态检修综合报告表
T_ZH_ZTJX_SBZTPJQK 设备状体评价情况一表
T_ZH_GYSPJ_ZLSJ 质量事件表
T_ZH_GYSPJ_ZLSJSJDJ 事件等级表
T_ZH_GYSPJ_ZLSJSSQK 质量事件损失情况表
T_ZH_ZTJX_SDSBPJBG 输电设备评价报告表
T_ZH_ZTJX_SDSBZXZT 输电设备最新状态表
T_ZH_GYSPJ_ZLSJZRYY 质量事件责任原因表
T_ZH_ZTJX_SDZTLBGGL 输电状态量报告关联表
T_ZH_GYSPJ_ZWPJJL 主网评价记录表
T_ZH_ZTJX_SDZTLSJGLB 输电状态量数值关联表
T_ZH_ZTJX_SDZTLZCCB 输电状态量值储存表
T_ZH_JSJD_CJSBMX 抽检设备明细表
T_ZH_JSJD_GJ_YJD 告警_预警单表
T_ZH_ZTJX_SYBWSBLX 试验部位设备类型表
T_ZH_ZTJX_SYBZFZ 试验标准阀值表
T_ZH_ZTJX_SYCZ 试验初值表
T_ZH_ZTJX_SYCZGZ 试验初值规则表
T_ZH_ZTJX_SYGGDM 试验公共代码表
T_ZH_ZTJX_SYGLDKX 试验关联大馈线表
T_ZH_ZTJX_SYGS 试验公式表
T_ZH_ZTJX_SYHSFL 试验函数分类库表
T_ZH_ZTJX_SYHSK 试验函数库表
T_ZH_JSJD_JCX 检查项表
T_ZH_ZTJX_SYMB 试验模板表
T_ZH_ZTJX_SYMBMPGL 试验模板铭牌关联表
T_ZH_ZTJX_SYMBXB 试验模板相别表
T_ZH_ZTJX_SYMBXM 试验模板项目表
T_ZH_ZTJX_SYMBXMBW 试验模板项目部位表
T_ZH_ZTJX_SYMBXMBWK 试验模板项目部位库表
T_ZH_JSJD_JSJDSSBG 技术监督实施报告表
T_ZH_JSJD_NDJH 年度计划表
T_ZH_JSJD_NDJHNR 年度计划内容表
T_ZH_JSJD_QGCJSJDGZ 全过程技术监督工作表
T_ZH_JSJD_SSPJXMJG 实施评价项目结果表
T_ZH_ZTJX_SYSB_SWGL 试验设备与实物关联表
T_ZH_ZTJX_SYSJTBJL 试验、开关变位数据同步记录表
T_ZH_JSJD_SSXZSXGCJD 实施细则试行工程进度表
T_ZH_ZTJX_SYXM 试验项目表
T_ZH_ZTJX_SYXMSBLX 试验项目设备类型表
T_ZH_ZTJX_SYXMYQLX 试验项目-试验仪器表
T_ZH_ZTJX_SYXMZXM 试验项目子项目表
T_ZH_ZTJX_SYXZ 试验性质表
T_ZH_JSJD_WZCJSY 物资抽检试验表
T_ZH_YJJX_DSJCSJX 地市级基础数据项表
T_ZH_ZTJX_SYZXMCF 试验子项目拆分表
T_ZH_YJJX_DSJCSJXZXJG 地市级基础数据项最新结果表
T_ZH_ZTJX_SYZY 试验专业表
T_ZH_ZTJX_TGYPJBG 特高压评价报告表
T_ZH_YJJX_GCXMXX 工程项目信息表
T_ZH_ZTJX_TGYZTLBGGL 特高压状态量报告关联表
T_ZH_ZTJX_TGYZTLMX 特高压状态量模型表
T_ZH_YJJX_JCSJX 基础数据项表
T_ZH_YJJX_ZBJGHZ 指标结果汇总表
T_ZH_ZTJX_XLPJQK XXkV电压等级下的线路评价情况表
T_ZH_ZTJX_XNDXYTDJXSB 下年度需要停电检修设备表二表
T_ZH_ZTJX_YJGZ 预警规则表
T_ZH_ZTJX_ZHBGPJBGGL 综合报告评价报告关联表
T_ZH_YJJX_ZBSJXSBJG 指标数据项上报结果表
T_ZH_ZTJX_ZTLBB 状态量版本表
T_ZH_ZTJX_ZTLFZ 状态量分组表
T_ZH_ZTJX_ZTLMX 状态量模型表
T_ZH_ZTJX_ZTLXXD 状态量信息点表
T_ZH_ZTJX_ZTPJBB 状态评价版本表
T_ZH_ZTJX_ZTXXSJGLB 状态信息数据关联表
ZPM_EQUI_SBD ERP与PMS未对应的输变电设备清单表
PMS_G_TRAN_DVC_RELA 接口信息表：PMS系统往营销侧发送计量箱和接入点关系变更信息（webservice接口）表
P_EXPRESSION 指标计算公式表
P_LOG 日志表
R_DATE_RESULT 日统计结果表
R_MONTH_RESULT 日统计结果表
SG_C_CONTAINER_DEV 1)用于记录现场运行的计量箱、计量屏、计量柜等信息，定义了容器设备的运行属性，本实体主要包括容器资产编号、容器类别、安装日期、安装位置等属性。

2)通过新装、增容及变更用电归档、关口计量点新装及变更归档等业务，由实体转入产生记录。

3)该实体主要由查询计量点相关信息等业务使用。表
SG_C_METER 电能表信息表
SG_C_METER_MP_RELA 1)用于记录电能表和计量点之间关系的信息，定义了电能表与计量点的唯一标识属性，本实体主要包括电能表计量点关系标识、电能表资产编号、计量点编号等属性。
2)通过新装、增容及变更用电归档、关口计量点新装及变更归档等业务，由实体转入产生记录。
3)该实体主要由查询计量点相关信息等业务使用。表
SG_C_MP 1)用于记录需要安装计量装置的位置点的信息，可以解决一个正反向表被两个户分别使用，这时计量点定义成两个；可以解决三个单相表代替一个三相表的功能，这时计量点定义成一个；可以解决主副表问题，这时计量点可以定义成一个。
定义了计量点的自然属性，本实体主要包括计量点编号、计量点名称、计量点地址、计量点分类、计量点性质等属性。
2)通过新装、增容及变更用电归档、关口计量点新装及变更归档等业务，由实体转入产生记录。
3)该实体主要由查询计量点相关信息等业务使用。表
SG_C_RUN_CONTAINER_DEV 1) 记录运行计量容器设备关系的信息，包含：计量箱资产编号、容器类别、状态、接入点名称、电网上级设备名称、电网上级设备类型等信息。

2)通过新装、增容及变更用电归档、关口计量点新装及变更归档等业务，由实体转入产生记录。

3)该实体主要由查询计量点相关信息等业务使用。表
SG_D_MEAS_BOX 1）存放计量箱信息，本实体主要包括：列数、行数、状态、管理单位、安装位置等属性。

2）通过新购设备入库业务，由录入或过程产生记录，

3) 该实体主要由新购设备入库业务使用。





表
SG_G_LINE 1) 描述线路基本信息，主要属性包括线路编码、线路名称、线损计算方式、单位长度线路电阻、单位长度线路电抗
2) 线损基础信息管理业务中录入产生，或通过与生产系统接口过程产生。
3) 该实体主要由线损基础信息管理业务、考核单元管理业务使用，在电费计算用户专线线路损耗也需要使用。表
SG_G_LINE_RELA 线路级联关系表
SG_G_LINE_TG_RELA 1) 当前线路与台区间是多对多关系，此实体是多对多关系的转化，但当前生效的只有一个，主要属性：当前线路台区关系标志

2) 通过线损基础信息管理业务中录入产生记录，或通过与生产系统接口过程产生记录。

3) 该实体主要由线损基础信息管理业务、考核单元管理业务使用。表
SG_G_SUBS 1) 变电站档案参数,主要属性有：变电站编码、变电站名称、变电站地址、主变台数。

2) 通过线损基础信息管理业务录入产生记录

3) 该实体主要由线损基础信息管理业务、考核单元管理业务使用。表
SG_G_SUBS_LINE_RELA 1) 描述了变电站与线路的多对多关系,是变电站与线路多对多关系转化的实体，但当前生效的只有一个

2) 线损基础信息管理业务中录入产生，或通过与生产系统接口过程产生。

3) 该实体主要由线损基础信息管理业务、考核单元管理业务使用。表
SG_G_TG 1) 描述台区基本信息,专变也做为台区管理，包括台区编码、台区名称、台区地址、公专变标志等信息

2) 通过线损基础信息管理业务中录入产生，或通过新装增容与变更用电归档过程产生；或通过与生产系统接口过程产生。

3) 该实体主要由线损基础信息管理业务、考核单元管理业务使用，在电费计算用户专线线路损耗也需要使用。

表
SG_G_TRAN 1) 描述变压器的运行信息及铭牌参数，包括变压器编码、变压器型号、变压器铭牌容量、当前状态等信息

2) 通过线损基础信息管理业务中录入产生，或新装增容与变更用电归档过程产生；或通过与生产系统接口过程产生。

3) 该实体主要由线损基础信息管理业务、考核单元管理业务使用，在电费计算用户专线线路损耗也需要使用。

表
SG_O_ORG 1) 供电单位的基本信息，供电单位为独立的考核单位，如：地市局、分局、供电所。

本实体主要包括单位标识、单位名称、上级单位标识、单位类型、排序序号等属性。

2) 通过供电单位管理，由录入产生记录。

3) 该实体主要由供电单位管理、部门管理使用。

4) 如果采用第三方组件，则本实体可以转换为视图，供其他数据域实体引用。

表
SOFT_C_MP 1)用于记录需要安装计量装置的位置点的信息，可以解决一个正反向表被两个户分别使用，这时计量点定义成两个；可以解决三个单相表代替一个三相表的功能，这时计量点定义成一个；可以解决主副表问题，这时计量点可以定义成一个。

定义了计量点的自然属性，本实体主要包括计量点编号、计量点名称、计量点地址、计量点分类、计量点性质等属性。

2)通过新装、增容及变更用电归档、关口计量点新装及变更归档等业务，由实体转入产生记录。

3)该实体主要由查询计量点相关信息等业务使用。表
T_YPDPT_BXJD “变-箱”关系异常问题整改进度表
T_YPDPT_BYQCCTOYX L-营销为拆除电网GIS为运行专变（包含中高压）表
T_YPDPT_BYQCF 多次创建-需判断后删除多余创建变压器表
T_YPDPT_BYQLXTOZBYQ 变压器类型维护错误（非主变压器类型）表
T_YPDPT_BYQNOXL 专变在线-变关系中不存在表
T_YPDPT_BYQSSXL 所属线路不一致表
T_YPDPT_BYQTXSX 变压器图形中关键属性为空表
T_YPDPT_BYQZBTOGB 营销为专变电网GIS维护成公变（应重新创建）表
T_YPDPT_GISJLX 计量箱在GIS中存在，在营销中无档案表
T_YPDPT_JLXGISTOYX GIS比营销多计量箱明细表
T_YPDPT_JLXJD “箱-表”关系异常问题整改进度表
T_YPDPT_PMS_ORG_RELA 生产营销单位对应关系表
T_YPDPT_RUN_LOG 营配调平台脚本日志表
T_YPDPT_ZBJD 专变异常问题整改进度表
T_YPDPT_ZBTPBT 拓扑不通表
T_YPDPT_ZXCF 电网GIS平台专线多次创建-需判断后删除多余创建线路表
T_YPDPT_ZXJD 专线异常问题整改进度表
T_YPDPT_ZXNOTX 营销专线在图形中不存在表
YPDZBTJ 存储营配调指标，每天晚上会通过任务定时跑批--用于专线表
ATT_MID_CHA_LINE_TRAN 线路变压器关系表
ATT_MID_CHA_SUBS_LINE 变电站线路关系表
ATT_MID_CHA_TRAN_UACP 公用变压器接入点关系表
ATT_MID_CHA_UACP_MEBO 接入点计量箱关系表
ATT_MID_XS_RUN_TOP_LOG 线损拓扑分析日志表
T_LOG_RUN_TOP 拓扑分析日志表
T_YD_DZ_XL 线路-电站关系表
T_YD_XL_BYQ 变压器-线路关系表
T_YD_XL_CXKG 线路-出线开关关系表
